+--------+----------------------------+----------------------------+-----------------+-----------------+-----------------+----------------+-------+----------+----------------------------+----------------------------+
| Period | Period Start               | Period End                 | Max             | Min             | Avg             | Sum            | Count | Duration | Duration Start             | Duration End               |
| 360    | 2018-08-11T22:34:17.365000 | 2018-08-11T22:40:17.365000 | 0.144495744447  | 0.138831712591  | 0.141663728519  | 0.283327457038 | 2     | 180.074  | 2018-08-11T22:35:04.716000 | 2018-08-11T22:38:04.790000 |
| 360    | 2018-08-11T22:40:17.365000 | 2018-08-11T22:46:17.365000 | 0.138949928821  | 0.133299700338  | 0.136124814579  | 0.272249629159 | 2     | 180.045  | 2018-08-11T22:41:04.711000 | 2018-08-11T22:44:04.756000 |
| 360    | 2018-08-11T22:46:17.365000 | 2018-08-11T22:52:17.365000 | 0.149971067248  | 0.144473196216  | 0.147222131732  | 0.294444263464 | 2     | 180.034  | 2018-08-11T22:47:04.721000 | 2018-08-11T22:50:04.755000 |
| 360    | 2018-08-11T22:52:17.365000 | 2018-08-11T22:58:17.365000 | 0.149924937581  | 0.105571834146  | 0.127748385864  | 0.255496771727 | 2     | 180.09   | 2018-08-11T22:53:04.728000 | 2018-08-11T22:56:04.818000 |
| 360    | 2018-08-11T22:58:17.365000 | 2018-08-11T23:04:17.365000 | 40.7700972716   | 36.1177173456   | 38.4439073086   | 76.8878146171  | 2     | 180.083  | 2018-08-11T22:59:04.729000 | 2018-08-11T23:02:04.812000 |
| 360    | 2018-08-11T23:04:17.365000 | 2018-08-11T23:10:17.365000 | 45.4697308108   | 39.8340323131   | 42.6518815619   | 85.3037631238  | 2     | 180.054  | 2018-08-11T23:05:04.734000 | 2018-08-11T23:08:04.788000 |
| 360    | 2018-08-11T23:10:17.365000 | 2018-08-11T23:16:17.365000 | 45.0016344745   | 44.5616887785   | 44.7816616265   | 89.563323253   | 2     | 180.083  | 2018-08-11T23:11:04.740000 | 2018-08-11T23:14:04.823000 |
| 360    | 2018-08-11T23:16:17.365000 | 2018-08-11T23:22:17.365000 | 47.8464834425   | 45.5754038971   | 46.7109436698   | 93.4218873396  | 2     | 180.202  | 2018-08-11T23:17:04.744000 | 2018-08-11T23:20:04.946000 |
| 360    | 2018-08-11T23:22:17.365000 | 2018-08-11T23:28:17.365000 | 51.1365109015   | 49.8946545311   | 50.5155827163   | 101.031165433  | 2     | 180.079  | 2018-08-11T23:23:04.739000 | 2018-08-11T23:26:04.818000 |
| 360    | 2018-08-11T23:28:17.365000 | 2018-08-11T23:34:17.365000 | 32.7469411428   | 22.3150542566   | 27.1264327776   | 81.3792983329  | 3     | 189.696  | 2018-08-11T23:29:04.744000 | 2018-08-11T23:32:14.440000 |
| 360    | 2018-08-11T23:34:17.365000 | 2018-08-11T23:40:17.365000 | 27.3843035804   | 23.0238721847   | 25.3346555357   | 101.338622143  | 4     | 189.684  | 2018-08-11T23:35:04.753000 | 2018-08-11T23:38:14.437000 |
| 360    | 2018-08-11T23:40:17.365000 | 2018-08-11T23:46:17.365000 | 31.8540172215   | 25.0948825626   | 28.0232476038   | 112.092990415  | 4     | 189.687  | 2018-08-11T23:41:04.752000 | 2018-08-11T23:44:14.439000 |
| 360    | 2018-08-11T23:46:17.365000 | 2018-08-11T23:52:17.365000 | 33.0899546333   | 26.8210138457   | 30.4053984319   | 121.621593728  | 4     | 189.701  | 2018-08-11T23:47:04.756000 | 2018-08-11T23:50:14.457000 |
| 360    | 2018-08-11T23:52:17.365000 | 2018-08-11T23:58:17.365000 | 33.818065604    | 28.9043791206   | 31.3161014864   | 125.264405945  | 4     | 189.69   | 2018-08-11T23:53:04.755000 | 2018-08-11T23:56:14.445000 |
| 360    | 2018-08-11T23:58:17.365000 | 2018-08-12T00:04:17.365000 | 39.8013941004   | 31.5791057655   | 35.0866291366   | 140.346516547  | 4     | 189.691  | 2018-08-11T23:59:04.755000 | 2018-08-12T00:02:14.446000 |
| 360    | 2018-08-12T00:04:17.365000 | 2018-08-12T00:10:17.365000 | 42.3465086945   | 33.5950102078   | 37.9060840314   | 151.624336126  | 4     | 189.692  | 2018-08-12T00:05:04.756000 | 2018-08-12T00:08:14.448000 |
| 360    | 2018-08-12T00:10:17.365000 | 2018-08-12T00:16:17.365000 | 46.5983245306   | 37.8358565458   | 42.7714755185   | 171.085902074  | 4     | 189.703  | 2018-08-12T00:11:04.752000 | 2018-08-12T00:14:14.455000 |
| 360    | 2018-08-12T00:16:17.365000 | 2018-08-12T00:22:17.365000 | 49.6296354434   | 43.544942091    | 46.2540527401   | 185.01621096   | 4     | 189.686  | 2018-08-12T00:17:04.758000 | 2018-08-12T00:20:14.444000 |
| 360    | 2018-08-12T00:22:17.365000 | 2018-08-12T00:28:17.365000 | 58.063987136    | 45.9855725501   | 51.7337564838   | 206.935025935  | 4     | 189.68   | 2018-08-12T00:23:04.762000 | 2018-08-12T00:26:14.442000 |
| 360    | 2018-08-12T00:28:17.365000 | 2018-08-12T00:34:17.365000 | 44.3705178831   | 23.9844644214   | 34.310364673    | 205.862188038  | 6     | 230.881  | 2018-08-12T00:29:04.930000 | 2018-08-12T00:32:55.811000 |
| 360    | 2018-08-12T00:34:17.365000 | 2018-08-12T00:40:17.365000 | 40.689161861    | 25.7999156032   | 31.7917142718   | 190.750285631  | 6     | 231.043  | 2018-08-12T00:35:04.768000 | 2018-08-12T00:38:55.811000 |
| 360    | 2018-08-12T00:40:17.365000 | 2018-08-12T00:46:17.365000 | 44.3405118695   | 29.2565770411   | 36.479248417    | 218.875490502  | 6     | 231.088  | 2018-08-12T00:41:04.767000 | 2018-08-12T00:44:55.855000 |
| 360    | 2018-08-12T00:46:17.365000 | 2018-08-12T00:52:17.365000 | 50.0813013115   | 34.1868977078   | 41.8351935627   | 251.011161376  | 6     | 231.028  | 2018-08-12T00:47:04.780000 | 2018-08-12T00:50:55.808000 |
| 360    | 2018-08-12T00:52:17.365000 | 2018-08-12T00:58:17.365000 | 60.2541196672   | 39.0391996237   | 48.4607000168   | 290.764200101  | 6     | 231.055  | 2018-08-12T00:53:04.764000 | 2018-08-12T00:56:55.819000 |
| 360    | 2018-08-12T00:58:17.365000 | 2018-08-12T01:04:17.365000 | 62.82296284     | 28.1659259534   | 44.0733506215   | 308.51345435   | 7     | 231.069  | 2018-08-12T00:59:04.769000 | 2018-08-12T01:02:55.838000 |
| 360    | 2018-08-12T01:04:17.365000 | 2018-08-12T01:10:17.365000 | 44.0785984952   | 27.1433400951   | 33.8654807775   | 270.92384622   | 8     | 231.08   | 2018-08-12T01:05:04.754000 | 2018-08-12T01:08:55.834000 |
| 360    | 2018-08-12T01:10:17.365000 | 2018-08-12T01:16:17.365000 | 47.1169826331   | 30.9848691815   | 36.8309283903   | 294.647427123  | 8     | 231.114  | 2018-08-12T01:11:04.754000 | 2018-08-12T01:14:55.868000 |
| 360    | 2018-08-12T01:16:17.365000 | 2018-08-12T01:22:17.365000 | 56.5532792487   | 34.9691206603   | 43.497521042    | 347.980168336  | 8     | 231.074  | 2018-08-12T01:17:04.752000 | 2018-08-12T01:20:55.826000 |
| 360    | 2018-08-12T01:22:17.365000 | 2018-08-12T01:28:17.365000 | 59.8260851872   | 39.3694552484   | 47.8096773406   | 382.477418725  | 8     | 231.056  | 2018-08-12T01:23:04.757000 | 2018-08-12T01:26:55.813000 |
| 360    | 2018-08-12T01:28:17.365000 | 2018-08-12T01:34:17.365000 | 63.8097828428   | 39.9962394762   | 50.4045789757   | 403.236631805  | 8     | 231.128  | 2018-08-12T01:29:04.755000 | 2018-08-12T01:32:55.883000 |
| 360    | 2018-08-12T01:34:17.365000 | 2018-08-12T01:40:17.365000 | 50.187966041    | 33.5049370092   | 40.0834439685   | 400.834439685  | 10    | 277.985  | 2018-08-12T01:34:17.839000 | 2018-08-12T01:38:55.824000 |
| 360    | 2018-08-12T01:40:17.365000 | 2018-08-12T01:46:17.365000 | 56.956450578    | 40.9742145723   | 47.1387320892   | 471.387320892  | 10    | 278.005  | 2018-08-12T01:40:17.830000 | 2018-08-12T01:44:55.835000 |
| 360    | 2018-08-12T01:46:17.365000 | 2018-08-12T01:52:17.365000 | 63.8512433988   | 45.9207756486   | 52.6809925462   | 526.809925462  | 10    | 277.994  | 2018-08-12T01:46:17.831000 | 2018-08-12T01:50:55.825000 |
| 360    | 2018-08-12T01:52:17.365000 | 2018-08-12T01:58:17.365000 | 68.4046555692   | 53.1543884493   | 58.8807575443   | 588.807575443  | 10    | 278.05   | 2018-08-12T01:52:17.845000 | 2018-08-12T01:56:55.895000 |
| 360    | 2018-08-12T01:58:17.365000 | 2018-08-12T02:04:17.365000 | 72.0134046667   | 60.8542370584   | 65.0150976051   | 650.150976051  | 10    | 278.086  | 2018-08-12T01:58:17.840000 | 2018-08-12T02:02:55.926000 |
| 360    | 2018-08-12T02:04:17.365000 | 2018-08-12T02:10:17.365000 | 74.8201739557   | 65.4914888001   | 68.3706052189   | 683.706052189  | 10    | 277.963  | 2018-08-12T02:04:17.861000 | 2018-08-12T02:08:55.824000 |
| 360    | 2018-08-12T02:10:17.365000 | 2018-08-12T02:16:17.365000 | 75.7949328709   | 65.2667427325   | 69.1867980702   | 691.867980702  | 10    | 278.044  | 2018-08-12T02:10:17.846000 | 2018-08-12T02:14:55.890000 |
| 360    | 2018-08-12T02:16:17.365000 | 2018-08-12T02:22:17.365000 | 76.5588793527   | 66.5477997026   | 70.0029489626   | 700.029489626  | 10    | 277.978  | 2018-08-12T02:16:17.846000 | 2018-08-12T02:20:55.824000 |
| 360    | 2018-08-12T02:22:17.365000 | 2018-08-12T02:28:17.365000 | 73.9739171147   | 60.5922097847   | 66.3229004989   | 663.229004989  | 10    | 277.989  | 2018-08-12T02:22:17.842000 | 2018-08-12T02:26:55.831000 |
| 360    | 2018-08-12T02:28:17.365000 | 2018-08-12T02:34:17.365000 | 73.749200064    | 59.919174383    | 65.9303016761   | 659.303016761  | 10    | 277.98   | 2018-08-12T02:28:17.839000 | 2018-08-12T02:32:55.819000 |
| 360    | 2018-08-12T02:34:17.365000 | 2018-08-12T02:40:17.365000 | 70.6899432889   | 52.9573874498   | 61.0690102372   | 610.690102372  | 10    | 278.033  | 2018-08-12T02:34:17.848000 | 2018-08-12T02:38:55.881000 |
| 360    | 2018-08-12T02:40:17.365000 | 2018-08-12T02:46:17.365000 | 67.1878014512   | 51.9475980493   | 58.5035148442   | 585.035148442  | 10    | 277.981  | 2018-08-12T02:40:17.845000 | 2018-08-12T02:44:55.826000 |
| 360    | 2018-08-12T02:46:17.365000 | 2018-08-12T02:52:17.365000 | 66.3719385867   | 51.047367573    | 57.1016938636   | 571.016938636  | 10    | 277.984  | 2018-08-12T02:46:17.852000 | 2018-08-12T02:50:55.836000 |
| 360    | 2018-08-12T02:52:17.365000 | 2018-08-12T02:58:17.365000 | 65.5598037385   | 48.8132816133   | 56.0397918048   | 560.397918048  | 10    | 278.066  | 2018-08-12T02:52:17.857000 | 2018-08-12T02:56:55.923000 |
| 360    | 2018-08-12T02:58:17.365000 | 2018-08-12T03:04:17.365000 | 63.169689555    | 44.5358593698   | 53.1368579011   | 531.368579011  | 10    | 278.031  | 2018-08-12T02:58:17.845000 | 2018-08-12T03:02:55.876000 |
| 360    | 2018-08-12T03:04:17.365000 | 2018-08-12T03:10:17.365000 | 58.5946547972   | 39.715872978    | 47.3883643849   | 473.883643849  | 10    | 277.983  | 2018-08-12T03:04:17.852000 | 2018-08-12T03:08:55.835000 |
| 360    | 2018-08-12T03:10:17.365000 | 2018-08-12T03:16:17.365000 | 55.124932088    | 35.0471831587   | 42.4925435776   | 424.925435776  | 10    | 278.025  | 2018-08-12T03:10:17.868000 | 2018-08-12T03:14:55.893000 |
| 360    | 2018-08-12T03:16:17.365000 | 2018-08-12T03:22:17.365000 | 46.0838705436   | 31.470190615    | 36.8471563221   | 368.471563221  | 10    | 278.203  | 2018-08-12T03:16:17.861000 | 2018-08-12T03:20:56.064000 |
| 360    | 2018-08-12T03:22:17.365000 | 2018-08-12T03:28:17.365000 | 41.1295554503   | 28.8036209124   | 33.2713075422   | 332.713075422  | 10    | 278.153  | 2018-08-12T03:22:17.855000 | 2018-08-12T03:26:56.008000 |
| 360    | 2018-08-12T03:28:17.365000 | 2018-08-12T03:34:17.365000 | 39.4631295026   | 26.1349282857   | 30.3300556161   | 303.300556161  | 10    | 278.0    | 2018-08-12T03:28:17.843000 | 2018-08-12T03:32:55.843000 |
| 360    | 2018-08-12T03:34:17.365000 | 2018-08-12T03:40:17.365000 | 33.0475368138   | 23.8619229164   | 27.2640317455   | 272.640317455  | 10    | 278.0    | 2018-08-12T03:34:17.849000 | 2018-08-12T03:38:55.849000 |
| 360    | 2018-08-12T03:40:17.365000 | 2018-08-12T03:46:17.365000 | 31.2423236352   | 22.3022768731   | 25.4912486468   | 254.912486468  | 10    | 277.999  | 2018-08-12T03:40:17.850000 | 2018-08-12T03:44:55.849000 |
| 360    | 2018-08-12T03:46:17.365000 | 2018-08-12T03:52:17.365000 | 28.4076172144   | 20.9825829554   | 23.7946485349   | 237.946485349  | 10    | 278.057  | 2018-08-12T03:46:17.848000 | 2018-08-12T03:50:55.905000 |
| 360    | 2018-08-12T03:52:17.365000 | 2018-08-12T03:58:17.365000 | 26.7921226981   | 19.637232526    | 22.1843852298   | 221.843852298  | 10    | 278.068  | 2018-08-12T03:52:17.855000 | 2018-08-12T03:56:55.923000 |
| 360    | 2018-08-12T03:58:17.365000 | 2018-08-12T04:04:17.365000 | 27.2117911715   | 18.4863007155   | 21.2218477046   | 212.218477046  | 10    | 278.032  | 2018-08-12T03:58:17.851000 | 2018-08-12T04:02:55.883000 |
| 360    | 2018-08-12T04:04:17.365000 | 2018-08-12T04:10:17.365000 | 23.4111185576   | 15.9751646846   | 19.465121641    | 194.65121641   | 10    | 277.986  | 2018-08-12T04:04:17.853000 | 2018-08-12T04:08:55.839000 |
| 360    | 2018-08-12T04:10:17.365000 | 2018-08-12T04:16:17.365000 | 23.1660351719   | 18.5417817673   | 20.5340818177   | 164.272654541  | 8     | 278.036  | 2018-08-12T04:10:17.847000 | 2018-08-12T04:14:55.883000 |
| 360    | 2018-08-12T04:16:17.365000 | 2018-08-12T04:22:17.365000 | 33.8210528372   | 26.0109863008   | 27.9621496254   | 167.772897752  | 6     | 277.996  | 2018-08-12T04:16:17.852000 | 2018-08-12T04:20:55.848000 |
| 360    | 2018-08-12T04:22:17.365000 | 2018-08-12T04:28:17.365000 | 32.3570567145   | 23.5077767942   | 26.6941568119   | 160.164940871  | 6     | 277.993  | 2018-08-12T04:22:17.849000 | 2018-08-12T04:26:55.842000 |
| 360    | 2018-08-12T04:28:17.365000 | 2018-08-12T04:34:17.365000 | 28.4390723381   | 21.9164077992   | 24.2303251829   | 145.381951097  | 6     | 278.009  | 2018-08-12T04:28:17.845000 | 2018-08-12T04:32:55.854000 |
| 360    | 2018-08-12T04:34:17.365000 | 2018-08-12T04:40:17.365000 | 26.6973567132   | 20.7846388921   | 23.0153874481   | 138.092324688  | 6     | 278.004  | 2018-08-12T04:34:17.853000 | 2018-08-12T04:38:55.857000 |
| 360    | 2018-08-12T04:40:17.365000 | 2018-08-12T04:46:17.365000 | 24.9219091287   | 19.3514573141   | 21.3059924543   | 127.835954726  | 6     | 278.059  | 2018-08-12T04:40:17.846000 | 2018-08-12T04:44:55.905000 |
| 360    | 2018-08-12T04:46:17.365000 | 2018-08-12T04:52:17.365000 | 20.5074554574   | 14.8069246228   | 17.7065628153   | 88.5328140763  | 5     | 278.091  | 2018-08-12T04:46:17.856000 | 2018-08-12T04:50:55.947000 |
| 360    | 2018-08-12T04:52:17.365000 | 2018-08-12T04:58:17.365000 | 27.9034206493   | 21.0460373819   | 24.4770614172   | 97.9082456688  | 4     | 277.987  | 2018-08-12T04:52:17.857000 | 2018-08-12T04:56:55.844000 |
| 360    | 2018-08-12T04:58:17.365000 | 2018-08-12T05:04:17.365000 | 25.7166975612   | 20.3147018325   | 23.0942926678   | 92.3771706711  | 4     | 278.025  | 2018-08-12T04:58:17.850000 | 2018-08-12T05:02:55.875000 |
| 360    | 2018-08-12T05:04:17.365000 | 2018-08-12T05:10:17.365000 | 24.5447690841   | 19.269932419    | 22.0986839217   | 88.3947356869  | 4     | 277.978  | 2018-08-12T05:04:17.848000 | 2018-08-12T05:08:55.826000 |
| 360    | 2018-08-12T05:10:17.365000 | 2018-08-12T05:16:17.365000 | 23.2935382324   | 17.9914761384   | 20.4628073351   | 81.8512293404  | 4     | 278.039  | 2018-08-12T05:10:17.848000 | 2018-08-12T05:14:55.887000 |
| 360    | 2018-08-12T05:16:17.365000 | 2018-08-12T05:22:17.365000 | 48.1041857276   | 21.4355018227   | 34.7698437751   | 69.5396875503  | 2     | 180.13   | 2018-08-12T05:16:17.852000 | 2018-08-12T05:19:17.982000 |
| 360    | 2018-08-12T05:22:17.365000 | 2018-08-12T05:28:17.365000 | 51.5829040846   | 49.4581961263   | 50.5205501054   | 101.041100211  | 2     | 180.031  | 2018-08-12T05:22:17.847000 | 2018-08-12T05:25:17.878000 |
| 360    | 2018-08-12T05:28:17.365000 | 2018-08-12T05:34:17.365000 | 37.8894457703   | 18.9236785777   | 26.8678375072   | 107.471350029  | 4     | 226.994  | 2018-08-12T05:28:17.847000 | 2018-08-12T05:32:04.841000 |
| 360    | 2018-08-12T05:34:17.365000 | 2018-08-12T05:40:17.365000 | 37.4302732718   | 18.1861314762   | 25.1673822289   | 75.5021466866  | 3     | 227.003  | 2018-08-12T05:34:17.857000 | 2018-08-12T05:38:04.860000 |
| 360    | 2018-08-12T05:40:17.365000 | 2018-08-12T05:46:17.365000 | 44.2154123992   | 41.8599786823   | 43.0376955407   | 86.0753910815  | 2     | 180.077  | 2018-08-12T05:41:04.820000 | 2018-08-12T05:44:04.897000 |
| 360    | 2018-08-12T05:46:17.365000 | 2018-08-12T05:52:17.365000 | 37.6250827675   | 35.6707916227   | 36.6479371951   | 73.2958743902  | 2     | 180.203  | 2018-08-12T05:47:04.830000 | 2018-08-12T05:50:05.033000 |
| 360    | 2018-08-12T05:52:17.365000 | 2018-08-12T05:58:17.365000 | 34.0543286731   | 32.2802832635   | 33.1673059683   | 66.3346119366  | 2     | 180.079  | 2018-08-12T05:53:04.834000 | 2018-08-12T05:56:04.913000 |
| 360    | 2018-08-12T05:58:17.365000 | 2018-08-12T06:04:17.365000 | 30.4701292491   | 5.05447325243   | 17.7623012508   | 35.5246025015  | 2     | 180.039  | 2018-08-12T05:59:04.827000 | 2018-08-12T06:02:04.866000 |
| 360    | 2018-08-12T06:04:17.365000 | 2018-08-12T06:10:17.365000 | 0.205595712967  | 0.149961143402  | 0.177778428184  | 0.355556856369 | 2     | 180.047  | 2018-08-12T06:05:04.830000 | 2018-08-12T06:08:04.877000 |
| 360    | 2018-08-12T06:10:17.365000 | 2018-08-12T06:16:17.365000 | 0.150034126929  | 0.116619983687  | 0.133327055308  | 0.266654110616 | 2     | 180.072  | 2018-08-12T06:11:04.836000 | 2018-08-12T06:14:04.908000 |
| 360    | 2018-08-12T06:16:17.365000 | 2018-08-12T06:22:17.365000 | 3.29014760797   | 0.166625424097  | 1.72838651603   | 3.45677303207  | 2     | 180.044  | 2018-08-12T06:17:04.840000 | 2018-08-12T06:20:04.884000 |
| 360    | 2018-08-12T06:22:17.365000 | 2018-08-12T06:28:17.365000 | 0.138928562255  | 0.116601086329  | 0.127764824292  | 0.255529648584 | 2     | 180.101  | 2018-08-12T06:23:04.833000 | 2018-08-12T06:26:04.934000 |
| 360    | 2018-08-12T06:28:17.365000 | 2018-08-12T06:34:17.365000 | 0.166639378543  | 0.144519824379  | 0.155579601461  | 0.311159202922 | 2     | 180.029  | 2018-08-12T06:29:04.840000 | 2018-08-12T06:32:04.869000 |
| 360    | 2018-08-12T06:34:17.365000 | 2018-08-12T06:40:17.365000 | 0.172155373334  | 0.111130715804  | 0.141643044569  | 0.283286089139 | 2     | 180.069  | 2018-08-12T06:35:04.838000 | 2018-08-12T06:38:04.907000 |
| 360    | 2018-08-12T06:40:17.365000 | 2018-08-12T06:46:17.365000 | 0.150068658913  | 0.105526958336  | 0.127797808624  | 0.255595617249 | 2     | 180.049  | 2018-08-12T06:41:04.825000 | 2018-08-12T06:44:04.874000 |
| 360    | 2018-08-12T06:46:17.365000 | 2018-08-12T06:52:17.365000 | 0.166709977919  | 0.144419545712  | 0.155564761816  | 0.311129523631 | 2     | 180.031  | 2018-08-12T06:47:04.827000 | 2018-08-12T06:50:04.858000 |
| 360    | 2018-08-12T06:52:17.365000 | 2018-08-12T06:58:17.365000 | 0.138893510185  | 0.133296584206  | 0.136095047195  | 0.27219009439  | 2     | 180.05   | 2018-08-12T06:53:04.852000 | 2018-08-12T06:56:04.902000 |
| 360    | 2018-08-12T06:58:17.365000 | 2018-08-12T07:04:17.365000 | 0.205526822906  | 0.1667339503    | 0.186130386603  | 0.372260773205 | 2     | 180.025  | 2018-08-12T06:59:04.829000 | 2018-08-12T07:02:04.854000 |
| 360    | 2018-08-12T07:04:17.365000 | 2018-08-12T07:10:17.365000 | 0.144472750669  | 0.127750376741  | 0.136111563705  | 0.272223127411 | 2     | 180.039  | 2018-08-12T07:05:04.819000 | 2018-08-12T07:08:04.858000 |
| 360    | 2018-08-12T07:10:17.365000 | 2018-08-12T07:16:17.365000 | 0.161143461556  | 0.144374398799  | 0.152758930177  | 0.305517860355 | 2     | 180.087  | 2018-08-12T07:11:04.822000 | 2018-08-12T07:14:04.909000 |
| 360    | 2018-08-12T07:16:17.365000 | 2018-08-12T07:22:17.365000 | 0.14997075487   | 0.11116168103   | 0.13056621795   | 0.2611324359   | 2     | 180.035  | 2018-08-12T07:17:04.827000 | 2018-08-12T07:20:04.862000 |
| 360    | 2018-08-12T07:22:17.365000 | 2018-08-12T07:28:17.365000 | 0.150022663424  | 0.133315121747  | 0.141668892585  | 0.283337785171 | 2     | 180.025  | 2018-08-12T07:23:04.835000 | 2018-08-12T07:26:04.860000 |
| 360    | 2018-08-12T07:28:17.365000 | 2018-08-12T07:34:17.365000 | 0.161036737189  | 0.111132589954  | 0.136084663571  | 0.272169327142 | 2     | 180.083  | 2018-08-12T07:29:04.825000 | 2018-08-12T07:32:04.908000 |
| 360    | 2018-08-12T07:34:17.365000 | 2018-08-12T07:40:17.365000 | 0.166731085074  | 0.144422744927  | 0.155576915     | 0.311153830001 | 2     | 180.027  | 2018-08-12T07:35:04.838000 | 2018-08-12T07:38:04.865000 |
| 360    | 2018-08-12T07:40:17.365000 | 2018-08-12T07:46:17.365000 | 0.15002390881   | 0.116611469923  | 0.133317689367  | 0.266635378733 | 2     | 180.085  | 2018-08-12T07:41:04.837000 | 2018-08-12T07:44:04.922000 |
| 360    | 2018-08-12T07:46:17.365000 | 2018-08-12T07:52:17.365000 | 0.150070996087  | 0.1499626543    | 0.150016825194  | 0.300033650387 | 2     | 180.045  | 2018-08-12T07:47:04.837000 | 2018-08-12T07:50:04.882000 |
| 360    | 2018-08-12T07:52:17.365000 | 2018-08-12T07:58:17.365000 | 0.133359086455  | 0.127713713032  | 0.130536399743  | 0.261072799486 | 2     | 180.09   | 2018-08-12T07:53:04.847000 | 2018-08-12T07:56:04.937000 |
| 360    | 2018-08-12T07:58:17.365000 | 2018-08-12T08:04:17.365000 | 0.188818775233  | 0.144512219069  | 0.166665497151  | 0.333330994302 | 2     | 180.067  | 2018-08-12T07:59:04.853000 | 2018-08-12T08:02:04.920000 |
| 360    | 2018-08-12T08:04:17.365000 | 2018-08-12T08:10:17.365000 | 0.138937523969  | 0.122208799622  | 0.130573161796  | 0.261146323592 | 2     | 180.019  | 2018-08-12T08:05:04.857000 | 2018-08-12T08:08:04.876000 |
| 360    | 2018-08-12T08:10:17.365000 | 2018-08-12T08:16:17.365000 | 0.15543308551   | 0.144527762291  | 0.1499804239    | 0.299960847801 | 2     | 179.896  | 2018-08-12T08:11:05.018000 | 2018-08-12T08:14:04.914000 |
| 360    | 2018-08-12T08:16:17.365000 | 2018-08-12T08:22:17.365000 | 0.144488519062  | 0.105521238876  | 0.125004878969  | 0.250009757938 | 2     | 180.059  | 2018-08-12T08:17:04.859000 | 2018-08-12T08:20:04.918000 |
| 360    | 2018-08-12T08:22:17.365000 | 2018-08-12T08:28:17.365000 | 0.144495114064  | 0.1388390449    | 0.141667079482  | 0.283334158965 | 2     | 180.065  | 2018-08-12T08:23:04.855000 | 2018-08-12T08:26:04.920000 |
| 360    | 2018-08-12T08:28:17.365000 | 2018-08-12T08:34:17.365000 | 0.133378223256  | 0.122197802349  | 0.127788012803  | 0.255576025606 | 2     | 180.036  | 2018-08-12T08:29:04.859000 | 2018-08-12T08:32:04.895000 |
| 360    | 2018-08-12T08:34:17.365000 | 2018-08-12T08:40:17.365000 | 0.161141061863  | 0.138868266951  | 0.150004664407  | 0.300009328814 | 2     | 180.027  | 2018-08-12T08:35:04.861000 | 2018-08-12T08:38:04.888000 |
| 360    | 2018-08-12T08:40:17.365000 | 2018-08-12T08:46:17.365000 | 0.144478324612  | 0.11108516717   | 0.127781745891  | 0.255563491782 | 2     | 180.042  | 2018-08-12T08:41:04.846000 | 2018-08-12T08:44:04.888000 |
| 360    | 2018-08-12T08:46:17.365000 | 2018-08-12T08:52:17.365000 | 0.155583026332  | 0.149971802802  | 0.152777414567  | 0.305554829133 | 2     | 180.034  | 2018-08-12T08:47:04.856000 | 2018-08-12T08:50:04.890000 |
| 360    | 2018-08-12T08:52:17.365000 | 2018-08-12T08:58:17.365000 | 0.133355984588  | 0.111092368594  | 0.122224176591  | 0.244448353182 | 2     | 180.031  | 2018-08-12T08:53:04.859000 | 2018-08-12T08:56:04.890000 |
| 360    | 2018-08-12T08:58:17.365000 | 2018-08-12T09:04:17.365000 | 0.205471124046  | 0.14447309667   | 0.174972110358  | 0.349944220716 | 2     | 180.074  | 2018-08-12T08:59:04.854000 | 2018-08-12T09:02:04.928000 |
| 360    | 2018-08-12T09:04:17.365000 | 2018-08-12T09:10:17.365000 | 0.155621655854  | 0.133276857265  | 0.144449256559  | 0.288898513119 | 2     | 180.076  | 2018-08-12T09:05:04.852000 | 2018-08-12T09:08:04.928000 |
| 360    | 2018-08-12T09:10:17.365000 | 2018-08-12T09:16:17.365000 | 0.144378918072  | 0.111159157187  | 0.12776903763   | 0.255538075259 | 2     | 180.082  | 2018-08-12T09:11:04.850000 | 2018-08-12T09:14:04.932000 |
| 360    | 2018-08-12T09:16:17.365000 | 2018-08-12T09:22:17.365000 | 0.155615207187  | 0.133315920793  | 0.14446556399   | 0.28893112798  | 2     | 180.023  | 2018-08-12T09:17:04.863000 | 2018-08-12T09:20:04.886000 |
| 360    | 2018-08-12T09:22:17.365000 | 2018-08-12T09:28:17.365000 | 0.15553170736   | 0.116681725092  | 0.136106716226  | 0.272213432452 | 2     | 180.029  | 2018-08-12T09:23:04.863000 | 2018-08-12T09:26:04.892000 |
| 360    | 2018-08-12T09:28:17.365000 | 2018-08-12T09:34:17.365000 | 0.144467711772  | 0.144424947077  | 0.144446329424  | 0.288892658849 | 2     | 180.024  | 2018-08-12T09:29:04.862000 | 2018-08-12T09:32:04.886000 |
| 360    | 2018-08-12T09:34:17.365000 | 2018-08-12T09:40:17.365000 | 36.8679112812   | 0.866791012653  | 18.8673511469   | 37.7347022939  | 2     | 180.075  | 2018-08-12T09:35:04.860000 | 2018-08-12T09:38:04.935000 |
| 360    | 2018-08-12T09:40:17.365000 | 2018-08-12T09:46:17.365000 | 42.9927440191   | 40.7014049833   | 41.8470745012   | 83.6941490023  | 2     | 180.031  | 2018-08-12T09:41:04.855000 | 2018-08-12T09:44:04.886000 |
